ds,y,TEMP,DEWP,PRES,WSPM,RAIN,wd_sin,wd_cos
2013-04-16 06:00:00,58.0,10.1,2.4,999.6,1.9,0.0,0.7071067811865476,0.7071067811865476
2013-04-16 07:00:00,57.0,13.3,3.1,1000.5,1.8,0.0,-0.38268343236508956,0.9238795325112868
2013-04-16 08:00:00,78.0,15.1,2.6,1001.4,1.6,0.0,0.7071067811865476,0.7071067811865476
2013-04-16 09:00:00,83.0,17.7,2.4,1001.8,3.1,0.0,0.9238795325112867,-0.3826834323650897
2013-04-16 10:00:00,76.0,19.1,-0.4,1002.0,3.3,0.0,0.7071067811865476,0.7071067811865476
2013-04-16 11:00:00,72.0,20.2,-2.2,1001.7,2.8,0.0,0.0,1.0
2013-04-16 12:00:00,72.0,20.8,-1.7,1001.4,3.9,0.0,0.0,1.0
2013-04-16 13:00:00,51.0,21.6,-1.0,1000.8,2.3,0.0,0.7071067811865476,0.7071067811865476
2013-04-16 14:00:00,37.0,22.0,-0.7,1000.1,1.8,0.0,0.3826834323650898,0.9238795325112867
2013-04-16 15:00:00,30.0,21.9,-2.1,1000.1,1.9,0.0,0.0,1.0
2013-04-16 16:00:00,21.0,22.2,-3.3,1000.2,1.1,0.0,-1.0,-1.8369701987210297e-16
2013-04-16 17:00:00,27.0,19.7,2.1,1000.5,5.3,0.0,0.3826834323650899,-0.9238795325112867
2013-04-16 18:00:00,41.0,15.4,0.0,1002.0,4.9,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-16 19:00:00,41.0,13.6,-0.8,1003.9,3.6,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-16 20:00:00,93.0,11.1,-0.7,1005.5,3.9,0.0,1.2246467991473532e-16,-1.0
2013-04-16 21:00:00,78.0,10.0,-0.8,1005.8,2.2,0.0,1.2246467991473532e-16,-1.0
2013-04-16 22:00:00,78.0,9.5,-0.4,1007.5,2.5,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-16 23:00:00,55.0,9.1,1.0,1008.0,3.0,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-17 00:00:00,51.0,9.0,1.2,1007.6,2.0,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-17 01:00:00,51.0,8.7,1.6,1007.2,1.5,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-17 02:00:00,43.0,8.8,1.7,1007.4,2.0,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-17 03:00:00,35.0,8.6,1.5,1006.7,1.9,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-17 04:00:00,33.0,8.5,1.6,1006.1,1.1,0.0,1.2246467991473532e-16,-1.0
2013-04-17 05:00:00,34.0,8.6,0.6,1006.6,1.7,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-17 06:00:00,40.0,9.2,0.6,1007.0,1.6,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-17 07:00:00,39.0,10.0,-0.2,1007.1,2.0,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-17 08:00:00,43.0,10.6,-1.2,1006.3,4.4,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-17 09:00:00,43.0,12.1,-2.2,1005.6,2.9,0.0,1.2246467991473532e-16,-1.0
2013-04-17 10:00:00,37.0,13.4,-1.0,1004.6,3.8,0.0,1.2246467991473532e-16,-1.0
2013-04-17 11:00:00,40.0,14.6,-1.9,1004.0,2.3,0.0,1.2246467991473532e-16,-1.0
2013-04-17 12:00:00,51.0,15.8,-2.2,1003.3,2.2,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-17 13:00:00,51.0,16.0,-1.6,1002.5,1.8,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-17 14:00:00,52.0,17.1,-2.1,1002.4,1.0,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-17 15:00:00,60.0,17.1,-1.6,1002.0,1.2,0.0,0.3826834323650899,-0.9238795325112867
2013-04-17 16:00:00,74.0,16.7,-1.0,1002.5,1.9,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-17 17:00:00,74.0,15.6,-1.1,1003.4,1.9,0.0,1.0,6.123233995736766e-17
2013-04-17 18:00:00,61.0,14.0,-1.6,1004.4,1.4,0.0,0.9238795325112867,-0.3826834323650897
2013-04-17 19:00:00,53.0,13.1,-2.4,1006.2,1.1,0.0,0.9238795325112867,-0.3826834323650897
2013-04-17 20:00:00,50.0,12.1,-1.5,1008.0,0.5,0.0,0.0,1.0
2013-04-17 21:00:00,47.0,13.1,-3.7,1008.9,2.2,0.0,0.7071067811865476,0.7071067811865476
2013-04-17 22:00:00,47.0,12.4,-4.7,1010.4,3.7,0.0,0.3826834323650898,0.9238795325112867
2013-04-17 23:00:00,42.0,11.5,-5.1,1011.7,4.2,0.0,0.0,1.0
2013-04-18 00:00:00,12.0,9.9,-6.5,1013.2,4.0,0.0,0.0,1.0
2013-04-18 01:00:00,8.0,8.9,-8.2,1014.6,3.4,0.0,0.3826834323650898,0.9238795325112867
2013-04-18 02:00:00,9.0,8.4,-10.0,1015.7,3.1,0.0,0.3826834323650898,0.9238795325112867
2013-04-18 03:00:00,9.0,7.6,-10.7,1016.5,2.2,0.0,0.7071067811865476,0.7071067811865476
2013-04-18 04:00:00,10.0,6.7,-9.7,1017.1,1.1,0.0,0.3826834323650898,0.9238795325112867
2013-04-18 05:00:00,5.0,6.3,-10.0,1018.4,2.2,0.0,0.3826834323650898,0.9238795325112867
2013-04-18 06:00:00,12.0,7.9,-10.5,1019.6,3.0,0.0,0.3826834323650898,0.9238795325112867
2013-04-18 07:00:00,12.0,9.2,-13.3,1020.1,2.9,0.0,0.7071067811865476,0.7071067811865476
2013-04-18 08:00:00,12.0,9.8,-13.5,1020.5,2.9,0.0,0.7071067811865476,0.7071067811865476
2013-04-18 09:00:00,10.0,10.9,-13.3,1020.3,3.1,0.0,0.3826834323650898,0.9238795325112867
2013-04-18 10:00:00,10.0,11.6,-15.1,1019.7,4.9,0.0,-0.38268343236508956,0.9238795325112868
2013-04-18 11:00:00,11.0,12.7,-11.8,1018.7,2.1,0.0,0.0,1.0
2013-04-18 12:00:00,9.0,13.5,-12.7,1017.4,2.4,0.0,0.9238795325112867,0.38268343236508984
2013-04-18 13:00:00,10.0,14.3,-12.0,1016.4,2.1,0.0,0.7071067811865476,-0.7071067811865475
2013-04-18 14:00:00,8.0,15.0,-12.3,1015.6,2.8,0.0,0.9238795325112867,0.38268343236508984
2013-04-18 15:00:00,10.0,15.5,-12.9,1014.9,2.9,0.0,1.0,6.123233995736766e-17
2013-04-18 16:00:00,10.0,14.9,-13.3,1014.5,2.4,0.0,0.9238795325112867,-0.3826834323650897
2013-04-18 17:00:00,9.0,14.1,-14.0,1015.0,2.4,0.0,0.7071067811865476,-0.7071067811865475
2013-04-18 18:00:00,9.0,12.3,-13.7,1015.6,1.7,0.0,0.9238795325112867,-0.3826834323650897
2013-04-18 19:00:00,13.0,10.9,-12.5,1016.5,0.5,0.0,0.3826834323650898,0.9238795325112867
2013-04-18 20:00:00,12.0,11.4,-11.5,1017.7,1.7,0.0,0.7071067811865476,0.7071067811865476
2013-04-18 21:00:00,17.0,11.6,-12.7,1018.1,3.3,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-18 22:00:00,16.0,11.1,-10.4,1018.4,1.8,0.0,1.2246467991473532e-16,-1.0
2013-04-18 23:00:00,22.0,10.0,-8.2,1018.4,1.6,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-19 00:00:00,33.0,8.4,-3.8,1017.5,0.0,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-19 01:00:00,43.0,8.4,-4.1,1018.3,1.7,0.0,0.3826834323650899,-0.9238795325112867
2013-04-19 02:00:00,50.0,7.4,-3.8,1018.6,1.9,0.0,0.9238795325112867,-0.3826834323650897
2013-04-19 03:00:00,67.0,7.3,-6.1,1019.1,2.5,0.0,0.3826834323650899,-0.9238795325112867
2013-04-19 04:00:00,67.0,7.2,-7.3,1019.2,1.9,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-19 05:00:00,58.0,7.2,-5.9,1019.7,1.4,0.0,1.2246467991473532e-16,-1.0
2013-04-19 06:00:00,56.0,7.3,-7.2,1020.0,1.9,0.0,1.2246467991473532e-16,-1.0
2013-04-19 07:00:00,56.0,6.6,-0.2,1020.9,2.8,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-19 08:00:00,50.0,6.2,1.1,1021.2,3.3,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-19 09:00:00,50.0,3.5,1.5,1021.6,5.4,0.2,-0.7071067811865475,-0.7071067811865477
2013-04-19 10:00:00,42.0,4.7,1.5,1020.9,2.8,0.1,-0.38268343236508967,-0.9238795325112868
2013-04-19 11:00:00,40.0,6.4,0.7,1019.7,4.7,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-19 12:00:00,31.0,7.2,0.2,1019.3,3.9,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-19 13:00:00,32.0,7.9,-1.4,1018.2,3.8,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-19 14:00:00,42.0,7.5,-1.0,1017.5,3.4,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-19 15:00:00,43.0,7.3,-0.9,1017.1,2.5,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-19 16:00:00,52.0,6.7,-1.5,1016.9,3.6,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-19 17:00:00,54.0,5.9,-0.4,1016.6,2.6,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-19 18:00:00,48.0,4.9,1.0,1017.1,2.4,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-19 19:00:00,51.0,4.4,1.6,1017.3,3.0,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-19 20:00:00,57.0,4.2,1.2,1017.9,2.2,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-19 21:00:00,57.0,4.2,1.6,1017.4,2.9,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-19 22:00:00,53.0,4.1,1.6,1017.7,2.1,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-19 23:00:00,58.0,3.8,1.7,1018.1,2.2,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-20 00:00:00,55.0,3.5,1.9,1017.5,1.7,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-20 01:00:00,62.0,3.0,1.8,1017.1,1.1,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-20 02:00:00,52.0,2.3,1.3,1017.3,1.3,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-20 03:00:00,55.0,1.9,1.2,1016.9,0.9,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-20 04:00:00,73.0,0.9,0.3,1016.9,0.5,0.0,0.7071067811865476,-0.7071067811865475
2013-04-20 05:00:00,65.0,0.9,0.6,1017.4,0.5,0.0,-0.9238795325112866,0.38268343236509
2013-04-20 06:00:00,77.0,2.6,2.3,1017.9,1.0,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-20 07:00:00,79.0,5.0,2.4,1017.9,0.8,0.0,-1.0,-1.8369701987210297e-16
2013-04-20 08:00:00,83.0,7.7,2.4,1017.5,1.0,0.0,0.0,1.0
2013-04-20 09:00:00,82.0,9.9,1.0,1017.6,0.9,0.0,-1.0,-1.8369701987210297e-16
2013-04-20 10:00:00,72.0,11.8,-0.1,1016.8,2.3,0.0,-1.0,-1.8369701987210297e-16
2013-04-20 11:00:00,68.0,12.9,1.2,1015.7,2.5,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-20 12:00:00,62.0,14.3,0.9,1014.8,2.7,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-20 13:00:00,65.0,14.8,0.2,1013.6,3.3,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-20 14:00:00,83.0,15.3,0.7,1013.0,2.7,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-20 15:00:00,75.0,15.3,-0.1,1011.9,4.1,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-20 16:00:00,67.0,14.7,-1.0,1011.9,4.3,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-20 17:00:00,61.0,13.6,-1.2,1012.3,4.0,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-20 18:00:00,68.0,12.6,-0.3,1012.5,3.0,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-20 19:00:00,62.0,11.8,-1.0,1013.5,2.9,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-20 20:00:00,68.0,11.0,0.4,1014.2,2.5,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-20 21:00:00,70.0,10.4,0.7,1014.4,1.8,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-20 22:00:00,81.0,9.3,1.0,1014.9,1.8,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-20 23:00:00,85.0,8.6,1.7,1015.1,2.3,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-21 00:00:00,96.0,8.1,2.7,1015.0,1.6,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-21 01:00:00,106.0,6.5,3.3,1015.0,0.0,0.0,-1.0,-1.8369701987210297e-16
2013-04-21 02:00:00,116.0,5.6,3.3,1015.2,1.0,0.0,-1.0,-1.8369701987210297e-16
2013-04-21 03:00:00,119.0,5.2,3.7,1014.7,1.0,0.0,0.7071067811865476,0.7071067811865476
2013-04-21 04:00:00,126.0,4.5,1.9,1014.7,0.6,0.0,0.3826834323650898,0.9238795325112867
2013-04-21 05:00:00,124.0,4.2,2.4,1015.0,0.7,0.0,-1.0,-1.8369701987210297e-16
2013-04-21 06:00:00,121.0,5.7,3.5,1015.4,0.5,0.0,-0.9238795325112866,0.38268343236509
2013-04-21 07:00:00,108.0,8.2,2.6,1015.6,0.6,0.0,-1.0,-1.8369701987210297e-16
2013-04-21 08:00:00,114.0,9.7,1.8,1015.3,0.9,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-21 09:00:00,130.0,11.8,3.3,1015.5,2.4,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-21 10:00:00,136.0,13.6,3.1,1014.4,1.8,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-21 11:00:00,152.0,15.1,4.2,1013.3,2.2,0.0,1.2246467991473532e-16,-1.0
2013-04-21 12:00:00,159.0,15.8,3.9,1012.3,2.5,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-21 13:00:00,156.0,17.0,3.6,1010.7,3.9,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-21 14:00:00,140.0,17.3,3.9,1009.7,3.7,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-21 15:00:00,141.0,17.6,3.5,1009.0,4.1,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-21 16:00:00,142.0,17.2,3.1,1008.6,4.7,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-21 17:00:00,143.0,16.5,3.9,1008.7,4.4,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-21 18:00:00,162.0,15.9,4.0,1008.8,3.1,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-21 19:00:00,149.0,15.3,4.0,1010.0,3.2,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-21 20:00:00,131.0,14.6,3.7,1010.0,2.8,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-21 21:00:00,101.0,13.9,3.4,1009.7,2.8,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-21 22:00:00,87.0,13.2,3.0,1010.1,3.3,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-21 23:00:00,90.0,12.4,3.3,1010.0,3.2,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-22 00:00:00,95.0,11.2,3.9,1010.1,1.4,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-22 01:00:00,107.0,10.2,4.3,1009.7,1.4,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-22 02:00:00,127.0,9.8,4.0,1009.7,1.9,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-22 03:00:00,134.0,8.1,4.3,1010.0,0.7,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-22 04:00:00,139.0,7.9,4.3,1009.7,1.3,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-22 05:00:00,142.0,8.1,4.7,1010.3,1.3,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-22 06:00:00,147.0,9.2,4.8,1010.5,1.4,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-22 07:00:00,153.0,10.1,4.9,1010.2,0.9,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-22 08:00:00,162.0,11.6,5.0,1010.4,1.5,0.0,-0.38268343236508956,0.9238795325112868
2013-04-22 09:00:00,166.0,13.4,5.3,1010.0,0.8,0.0,1.2246467991473532e-16,-1.0
2013-04-22 10:00:00,149.0,14.3,5.9,1009.7,1.6,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-22 11:00:00,188.0,14.0,6.4,1009.2,2.7,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-22 12:00:00,202.0,13.9,7.0,1009.1,1.8,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-22 13:00:00,212.0,14.2,7.3,1008.3,2.8,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-22 14:00:00,233.0,14.5,8.0,1006.8,1.9,0.0,1.2246467991473532e-16,-1.0
2013-04-22 15:00:00,243.0,14.7,7.5,1006.3,2.1,0.0,1.2246467991473532e-16,-1.0
2013-04-22 16:00:00,236.0,14.3,7.3,1006.0,3.0,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-22 17:00:00,236.0,14.2,7.7,1006.2,1.8,0.0,1.2246467991473532e-16,-1.0
2013-04-22 18:00:00,186.0,13.9,7.9,1006.0,0.8,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-22 19:00:00,159.0,13.7,8.1,1006.7,1.1,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-22 20:00:00,163.0,13.5,7.9,1006.7,1.5,0.0,0.3826834323650899,-0.9238795325112867
2013-04-22 21:00:00,172.0,13.8,8.0,1006.2,1.5,0.0,0.3826834323650899,-0.9238795325112867
2013-04-22 22:00:00,208.0,13.7,7.9,1006.1,2.5,0.0,1.2246467991473532e-16,-1.0
2013-04-22 23:00:00,186.0,12.5,7.2,1006.1,3.1,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-23 00:00:00,150.0,11.6,6.9,1006.0,1.6,0.0,1.2246467991473532e-16,-1.0
2013-04-23 01:00:00,119.0,11.0,6.9,1005.9,2.5,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-23 02:00:00,114.0,10.1,6.6,1005.8,2.6,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-23 03:00:00,116.0,9.7,6.6,1005.3,2.0,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-23 04:00:00,139.0,9.3,6.7,1005.0,1.4,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-23 05:00:00,146.0,9.4,6.8,1005.4,1.7,0.0,1.2246467991473532e-16,-1.0
2013-04-23 06:00:00,137.0,9.4,7.0,1005.4,1.2,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-23 07:00:00,156.0,9.5,6.9,1005.7,1.9,0.0,-1.0,-1.8369701987210297e-16
2013-04-23 08:00:00,171.0,10.1,7.3,1005.9,0.6,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-23 09:00:00,179.0,11.5,7.4,1005.8,1.5,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-23 10:00:00,179.0,12.7,8.0,1005.6,1.8,0.0,-1.0,-1.8369701987210297e-16
2013-04-23 11:00:00,189.0,14.7,8.0,1005.0,0.8,0.0,1.2246467991473532e-16,-1.0
2013-04-23 12:00:00,198.0,13.0,7.7,1004.0,1.4,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-23 13:00:00,232.0,15.2,8.2,1004.8,1.5,0.0,-0.9238795325112866,0.38268343236509
2013-04-23 14:00:00,257.0,15.3,8.1,1003.0,1.9,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-23 15:00:00,233.0,17.1,8.2,1004.0,1.8,0.0,0.9238795325112867,0.38268343236508984
2013-04-23 16:00:00,260.0,15.3,8.8,1005.3,2.1,0.0,0.9238795325112867,-0.3826834323650897
2013-04-23 17:00:00,263.0,15.5,8.2,1005.7,1.1,0.0,1.0,6.123233995736766e-17
2013-04-23 18:00:00,237.0,13.4,9.3,1006.2,0.6,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-23 19:00:00,229.0,11.9,8.6,1006.8,0.0,0.0,0.9238795325112867,0.38268343236508984
2013-04-23 20:00:00,185.0,10.5,8.4,1007.4,0.8,0.0,-1.0,-1.8369701987210297e-16
2013-04-23 21:00:00,169.0,9.5,8.3,1007.6,0.6,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-23 22:00:00,188.0,8.9,7.7,1007.8,0.6,0.0,0.7071067811865476,0.7071067811865476
2013-04-23 23:00:00,166.0,8.3,7.5,1007.4,0.6,0.0,1.0,6.123233995736766e-17
2013-04-24 00:00:00,161.0,8.0,7.4,1007.3,0.2,0.0,0.3826834323650898,0.9238795325112867
2013-04-24 01:00:00,168.0,8.3,7.7,1007.2,0.8,0.0,0.7071067811865476,0.7071067811865476
2013-04-24 02:00:00,156.0,7.9,7.1,1007.1,0.8,0.0,0.7071067811865476,0.7071067811865476
2013-04-24 03:00:00,163.0,7.3,6.7,1006.6,0.4,0.0,1.0,6.123233995736766e-17
2013-04-24 04:00:00,145.0,6.7,6.1,1006.7,0.9,0.0,0.7071067811865476,0.7071067811865476
2013-04-24 05:00:00,128.0,6.3,5.9,1006.7,0.2,0.0,0.3826834323650898,0.9238795325112867
2013-04-24 06:00:00,193.0,8.0,7.9,1006.6,0.6,0.0,0.3826834323650898,0.9238795325112867
2013-04-24 07:00:00,192.0,11.1,9.0,1006.0,0.8,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-24 08:00:00,166.0,14.7,8.9,1005.5,0.9,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-24 09:00:00,136.0,18.1,7.5,1005.2,1.1,0.0,-0.38268343236508967,-0.9238795325112868
2013-04-24 10:00:00,120.0,19.7,6.4,1004.4,1.2,0.0,0.3826834323650899,-0.9238795325112867
2013-04-24 11:00:00,106.0,20.7,4.3,1003.8,1.4,0.0,-0.7071067811865475,-0.7071067811865477
2013-04-24 12:00:00,81.0,23.0,-1.2,1002.5,4.4,0.0,-1.0,-1.8369701987210297e-16
2013-04-24 13:00:00,81.0,24.0,-5.2,1002.2,5.2,0.0,-0.38268343236508956,0.9238795325112868
2013-04-24 14:00:00,45.0,24.1,-4.2,1001.6,3.4,0.0,-0.7071067811865477,0.7071067811865474
2013-04-24 15:00:00,10.0,23.3,-5.7,1001.4,3.6,0.0,-0.38268343236508956,0.9238795325112868
2013-04-24 16:00:00,10.0,21.5,-3.1,1001.6,3.7,0.0,0.7071067811865476,0.7071067811865476
2013-04-24 17:00:00,12.0,20.4,-0.9,1002.1,3.7,0.0,0.7071067811865476,0.7071067811865476
2013-04-24 18:00:00,10.0,18.8,-1.1,1003.2,2.2,0.0,0.0,1.0
2013-04-24 19:00:00,11.0,18.1,-1.2,1005.5,3.6,0.0,0.3826834323650898,0.9238795325112867
2013-04-24 20:00:00,13.0,15.8,-0.5,1007.6,2.4,0.0,0.3826834323650898,0.9238795325112867
2013-04-24 21:00:00,13.0,14.9,-1.3,1008.1,1.7,0.0,0.0,1.0
2013-04-24 22:00:00,9.0,13.8,-2.6,1008.0,1.2,0.0,-0.38268343236508956,0.9238795325112868
2013-04-24 23:00:00,8.0,14.1,-3.7,1008.0,1.9,0.0,-0.7071067811865477,0.7071067811865474
2013-04-25 00:00:00,10.0,12.2,-2.8,1007.6,1.9,0.0,0.0,1.0
2013-04-25 01:00:00,10.0,11.3,-2.2,1007.4,1.5,0.0,0.7071067811865476,0.7071067811865476
2013-04-25 02:00:00,13.0,8.6,-0.7,1007.3,0.6,0.0,0.9238795325112867,0.38268343236508984
2013-04-25 03:00:00,11.0,7.2,-0.3,1007.5,0.6,0.0,0.3826834323650898,0.9238795325112867
2013-04-25 04:00:00,14.0,6.0,0.7,1007.7,0.7,0.0,0.3826834323650898,0.9238795325112867
2013-04-25 05:00:00,21.0,6.4,-0.6,1008.4,0.5,0.0,0.7071067811865476,-0.7071067811865475
2013-04-25 06:00:00,17.0,9.7,0.6,1008.9,1.9,0.0,0.9238795325112867,0.38268343236508984
2013-04-25 07:00:00,15.0,15.1,-3.8,1009.3,1.4,0.0,0.3826834323650898,0.9238795325112867
2013-04-25 08:00:00,18.0,16.4,-4.8,1009.1,2.7,0.0,0.3826834323650898,0.9238795325112867
2013-04-25 09:00:00,15.0,17.8,-5.5,1009.1,4.2,0.0,-0.38268343236508956,0.9238795325112868
2013-04-25 10:00:00,13.0,19.0,-3.8,1009.1,4.3,0.0,-0.7071067811865477,0.7071067811865474
2013-04-25 11:00:00,4.0,20.1,-6.5,1008.2,4.8,0.0,0.0,1.0
2013-04-25 12:00:00,12.0,20.5,-7.1,1007.6,6.1,0.0,0.0,1.0
2013-04-25 13:00:00,7.0,21.7,-7.0,1006.6,4.3,0.0,0.0,1.0
2013-04-25 14:00:00,8.0,22.2,-6.6,1005.9,3.3,0.0,-0.38268343236508956,0.9238795325112868
2013-04-25 15:00:00,9.0,22.7,-6.2,1005.3,3.1,0.0,-0.9238795325112866,0.38268343236509
2013-04-25 16:00:00,9.0,22.6,-9.4,1005.4,5.2,0.0,-0.38268343236508956,0.9238795325112868
2013-04-25 17:00:00,3.0,22.0,-8.8,1005.5,2.9,0.0,0.0,1.0
2013-04-25 18:00:00,8.0,20.5,-9.9,1005.8,2.5,0.0,-0.38268343236508956,0.9238795325112868
2013-04-25 19:00:00,10.0,15.2,-1.8,1006.4,1.0,0.0,0.3826834323650898,0.9238795325112867
2013-04-25 20:00:00,12.0,12.1,2.8,1007.3,0.5,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-25 21:00:00,12.0,10.3,1.1,1007.9,0.6,0.0,1.2246467991473532e-16,-1.0
2013-04-25 22:00:00,12.0,9.4,1.8,1008.1,0.2,0.0,1.0,6.123233995736766e-17
2013-04-25 23:00:00,29.0,8.9,2.0,1008.1,0.4,0.0,-1.0,-1.8369701987210297e-16
2013-04-26 00:00:00,24.0,8.1,2.5,1007.9,0.7,0.0,-1.0,-1.8369701987210297e-16
2013-04-26 01:00:00,41.0,7.3,2.0,1007.7,0.6,0.0,0.7071067811865476,0.7071067811865476
2013-04-26 02:00:00,46.0,6.9,1.4,1007.0,0.2,0.0,-0.9238795325112868,-0.3826834323650895
2013-04-26 03:00:00,46.0,6.4,2.5,1006.9,0.0,0.0,0.9238795325112867,-0.3826834323650897
2013-04-26 04:00:00,60.0,6.1,3.6,1006.7,0.2,0.0,-1.0,-1.8369701987210297e-16
2013-04-26 05:00:00,59.0,6.6,2.9,1006.9,0.8,0.0,0.7071067811865476,0.7071067811865476
2013-04-26 06:00:00,42.0,9.3,5.8,1006.8,1.0,0.0,0.3826834323650898,0.9238795325112867
2013-04-26 07:00:00,49.0,14.4,-0.9,1006.7,1.2,0.0,0.9238795325112867,0.38268343236508984
2013-04-26 08:00:00,54.0,17.0,-0.7,1006.4,1.2,0.0,1.0,6.123233995736766e-17
2013-04-26 09:00:00,84.0,18.2,0.3,1006.1,1.8,0.0,0.9238795325112867,0.38268343236508984
2013-04-26 10:00:00,83.0,19.7,3.0,1005.6,1.0,0.0,0.9238795325112867,0.38268343236508984
2013-04-26 11:00:00,79.0,20.9,0.7,1004.7,1.7,0.0,1.0,6.123233995736766e-17
