ds,y,TEMP,DEWP,PRES,WSPM,RAIN,wd_sin,wd_cos
2013-12-27 17:00:00,25.0,1.1,-17.8,1017.5,2.4,0.0,-0.9238795325112866,0.38268343236509
2013-12-27 18:00:00,32.0,0.5,-17.3,1017.8,0.5,0.0,0.0,1.0
2013-12-27 19:00:00,46.0,-0.8,-17.1,1018.1,1.2,0.0,1.0,6.123233995736766e-17
2013-12-27 20:00:00,47.0,0.3,-15.7,1017.9,1.5,0.0,-0.7071067811865477,0.7071067811865474
2013-12-27 21:00:00,68.0,-0.4,-14.7,1018.0,1.9,0.0,-0.9238795325112866,0.38268343236509
2013-12-27 22:00:00,68.0,-1.0,-14.9,1018.2,3.5,0.0,-0.9238795325112866,0.38268343236509
2013-12-27 23:00:00,36.0,-1.4,-14.9,1018.2,3.2,0.0,-0.7071067811865477,0.7071067811865474
2013-12-28 00:00:00,24.0,-2.3,-14.4,1018.4,2.4,0.0,-0.7071067811865477,0.7071067811865474
2013-12-28 01:00:00,21.0,-2.9,-15.3,1018.5,3.3,0.0,-0.7071067811865477,0.7071067811865474
2013-12-28 02:00:00,20.0,-3.0,-16.0,1018.6,2.4,0.0,-0.9238795325112866,0.38268343236509
2013-12-28 03:00:00,12.0,-3.4,-16.7,1018.3,2.5,0.0,-0.7071067811865477,0.7071067811865474
2013-12-28 04:00:00,11.0,-3.7,-17.3,1018.0,3.3,0.0,-0.9238795325112866,0.38268343236509
2013-12-28 05:00:00,13.0,-4.2,-18.1,1018.2,6.8,0.0,-0.9238795325112866,0.38268343236509
2013-12-28 06:00:00,10.0,-4.7,-18.9,1018.8,6.2,0.0,-0.7071067811865477,0.7071067811865474
2013-12-28 07:00:00,12.0,-5.0,-19.6,1019.5,6.0,0.0,-0.9238795325112866,0.38268343236509
2013-12-28 08:00:00,13.0,-4.4,-20.2,1019.8,5.1,0.0,-0.7071067811865477,0.7071067811865474
2013-12-28 09:00:00,10.0,-3.0,-20.8,1019.8,6.6,0.0,-0.7071067811865477,0.7071067811865474
2013-12-28 10:00:00,13.0,-2.2,-20.6,1019.7,7.6,0.0,-0.9238795325112866,0.38268343236509
2013-12-28 11:00:00,9.0,-1.1,-20.7,1018.5,5.2,0.0,-0.9238795325112866,0.38268343236509
2013-12-28 12:00:00,9.0,0.2,-20.8,1017.3,7.4,0.0,-0.9238795325112866,0.38268343236509
2013-12-28 13:00:00,9.0,1.0,-21.4,1016.3,5.6,0.0,-1.0,-1.8369701987210297e-16
2013-12-28 14:00:00,14.0,1.4,-21.1,1015.7,4.7,0.0,-0.7071067811865477,0.7071067811865474
2013-12-28 15:00:00,13.0,1.6,-21.6,1015.3,5.4,0.0,-0.7071067811865477,0.7071067811865474
2013-12-28 16:00:00,10.0,1.0,-22.1,1015.1,4.0,0.0,-0.7071067811865477,0.7071067811865474
2013-12-28 17:00:00,18.0,1.1,-22.0,1014.9,4.5,0.0,-0.9238795325112866,0.38268343236509
2013-12-28 18:00:00,16.0,0.5,-21.1,1015.3,2.5,0.0,-0.7071067811865477,0.7071067811865474
2013-12-28 19:00:00,19.0,-0.3,-20.6,1015.4,1.9,0.0,-0.7071067811865477,0.7071067811865474
2013-12-28 20:00:00,28.0,0.8,-22.2,1015.2,4.6,0.0,-0.9238795325112866,0.38268343236509
2013-12-28 21:00:00,26.0,0.4,-22.6,1015.3,4.2,0.0,-0.9238795325112866,0.38268343236509
2013-12-28 22:00:00,26.0,0.2,-22.7,1014.8,4.6,0.0,-0.9238795325112866,0.38268343236509
2013-12-28 23:00:00,23.0,0.2,-22.7,1014.3,4.9,0.0,-0.9238795325112866,0.38268343236509
2013-12-29 00:00:00,25.0,0.1,-22.1,1013.7,3.7,0.0,-0.9238795325112866,0.38268343236509
2013-12-29 01:00:00,24.0,0.1,-22.1,1013.4,4.4,0.0,-0.9238795325112866,0.38268343236509
2013-12-29 02:00:00,19.0,-0.2,-21.7,1013.1,4.1,0.0,-0.9238795325112866,0.38268343236509
2013-12-29 03:00:00,18.0,0.0,-20.9,1012.4,3.7,0.0,-0.9238795325112866,0.38268343236509
2013-12-29 04:00:00,20.0,0.0,-21.6,1011.9,4.7,0.0,-0.9238795325112866,0.38268343236509
2013-12-29 05:00:00,18.0,0.6,-22.4,1011.6,3.5,0.0,-0.9238795325112866,0.38268343236509
2013-12-29 06:00:00,18.0,-0.1,-21.0,1011.7,3.1,0.0,-1.0,-1.8369701987210297e-16
2013-12-29 07:00:00,24.0,0.5,-21.8,1011.7,4.5,0.0,-0.9238795325112866,0.38268343236509
2013-12-29 08:00:00,28.0,1.1,-22.0,1012.1,5.7,0.0,-0.9238795325112866,0.38268343236509
2013-12-29 09:00:00,23.0,2.5,-21.6,1011.8,6.3,0.0,-0.9238795325112866,0.38268343236509
2013-12-29 10:00:00,23.0,4.2,-21.0,1010.4,6.2,0.0,-0.9238795325112866,0.38268343236509
2013-12-29 11:00:00,27.0,5.2,-20.2,1009.3,4.7,0.0,-1.0,-1.8369701987210297e-16
2013-12-29 12:00:00,29.0,6.0,-19.6,1007.9,6.6,0.0,-0.9238795325112866,0.38268343236509
2013-12-29 13:00:00,29.0,6.7,-19.9,1007.0,5.8,0.0,-0.9238795325112866,0.38268343236509
2013-12-29 14:00:00,26.0,6.8,-19.8,1006.9,5.9,0.0,-0.9238795325112866,0.38268343236509
2013-12-29 15:00:00,27.0,6.7,-19.0,1006.6,4.2,0.0,-1.0,-1.8369701987210297e-16
2013-12-29 16:00:00,25.0,5.3,-19.3,1006.7,3.1,0.0,-1.0,-1.8369701987210297e-16
2013-12-29 17:00:00,33.0,4.8,-19.7,1007.2,2.2,0.0,-1.0,-1.8369701987210297e-16
2013-12-29 18:00:00,53.0,4.8,-19.7,1007.4,2.6,0.0,-0.9238795325112866,0.38268343236509
2013-12-29 19:00:00,54.0,2.8,-19.2,1007.6,1.9,0.0,-1.0,-1.8369701987210297e-16
2013-12-29 20:00:00,75.0,2.7,-19.3,1008.0,2.0,0.0,-1.0,-1.8369701987210297e-16
2013-12-29 21:00:00,116.0,0.0,-18.2,1008.1,0.8,0.0,-1.0,-1.8369701987210297e-16
2013-12-29 22:00:00,96.0,-0.5,-18.2,1008.1,1.7,0.0,0.0,1.0
2013-12-29 23:00:00,50.0,1.7,-18.3,1007.9,2.6,0.0,-0.9238795325112866,0.38268343236509
2013-12-30 00:00:00,40.0,3.7,-19.2,1007.9,5.5,0.0,-1.0,-1.8369701987210297e-16
2013-12-30 01:00:00,32.0,3.7,-19.2,1008.0,6.1,0.0,-1.0,-1.8369701987210297e-16
2013-12-30 02:00:00,27.0,3.1,-18.4,1008.2,1.9,0.0,-1.0,-1.8369701987210297e-16
2013-12-30 03:00:00,22.0,2.2,-18.5,1007.6,1.5,0.0,-0.7071067811865475,-0.7071067811865477
2013-12-30 04:00:00,26.0,1.8,-18.3,1007.1,1.0,0.0,-0.9238795325112868,-0.3826834323650895
2013-12-30 05:00:00,26.0,2.4,-18.3,1006.9,5.1,0.0,-1.0,-1.8369701987210297e-16
2013-12-30 06:00:00,32.0,2.2,-17.9,1007.4,2.4,0.0,-1.0,-1.8369701987210297e-16
2013-12-30 07:00:00,36.0,1.0,-17.9,1008.0,0.4,0.0,-1.0,-1.8369701987210297e-16
2013-12-30 08:00:00,35.0,2.8,-17.4,1008.1,3.1,0.0,-0.9238795325112866,0.38268343236509
2013-12-30 09:00:00,43.0,4.4,-17.3,1008.4,5.9,0.0,-0.7071067811865477,0.7071067811865474
2013-12-30 10:00:00,37.0,4.9,-17.5,1008.0,6.2,0.0,-0.9238795325112866,0.38268343236509
2013-12-30 11:00:00,37.0,5.7,-17.5,1007.4,6.9,0.0,-0.9238795325112866,0.38268343236509
2013-12-30 12:00:00,28.0,6.6,-17.5,1006.3,5.5,0.0,-0.9238795325112866,0.38268343236509
2013-12-30 13:00:00,30.0,7.2,-17.0,1005.9,4.9,0.0,-0.9238795325112866,0.38268343236509
2013-12-30 14:00:00,30.0,7.1,-17.9,1005.5,4.9,0.0,-0.9238795325112866,0.38268343236509
2013-12-30 15:00:00,27.0,7.1,-17.9,1005.7,2.8,0.0,-0.7071067811865477,0.7071067811865474
2013-12-30 16:00:00,27.0,6.1,-17.9,1005.6,2.8,0.0,-0.9238795325112866,0.38268343236509
2013-12-30 17:00:00,25.0,5.7,-17.5,1005.9,2.3,0.0,-1.0,-1.8369701987210297e-16
2013-12-30 18:00:00,30.0,3.8,-16.6,1006.0,1.0,0.0,0.0,1.0
2013-12-30 19:00:00,60.0,0.8,-16.1,1006.0,0.0,0.0,-0.38268343236508956,0.9238795325112868
2013-12-30 20:00:00,60.0,-0.2,-16.1,1005.7,1.1,0.0,0.0,1.0
2013-12-30 21:00:00,127.0,-0.9,-16.3,1005.6,1.3,0.0,0.3826834323650898,0.9238795325112867
2013-12-30 22:00:00,63.0,-1.5,-16.1,1005.2,1.5,0.0,0.0,1.0
2013-12-30 23:00:00,150.0,-1.8,-15.6,1004.5,0.2,0.0,-0.7071067811865477,0.7071067811865474
2013-12-31 00:00:00,200.0,3.4,-15.3,1004.0,2.3,0.0,-0.38268343236508956,0.9238795325112868
2013-12-31 01:00:00,130.0,3.3,-15.4,1003.4,2.7,0.0,-0.38268343236508956,0.9238795325112868
2013-12-31 02:00:00,47.0,3.0,-15.2,1002.8,1.1,0.0,-0.38268343236508956,0.9238795325112868
2013-12-31 03:00:00,54.0,2.2,-14.9,1002.0,1.8,0.0,-1.0,-1.8369701987210297e-16
2013-12-31 04:00:00,55.0,4.5,-15.4,1001.3,3.3,0.0,-0.9238795325112866,0.38268343236509
2013-12-31 05:00:00,51.0,4.9,-15.1,1001.4,3.0,0.0,-1.0,-1.8369701987210297e-16
2013-12-31 06:00:00,48.0,5.2,-14.3,1002.3,5.9,0.0,-0.9238795325112866,0.38268343236509
2013-12-31 07:00:00,48.0,5.1,-14.4,1002.9,6.4,0.0,-0.7071067811865477,0.7071067811865474
2013-12-31 08:00:00,49.0,5.4,-14.1,1004.2,4.2,0.0,-0.9238795325112866,0.38268343236509
2013-12-31 09:00:00,52.0,6.2,-13.4,1004.7,5.3,0.0,-0.9238795325112866,0.38268343236509
2013-12-31 10:00:00,51.0,7.1,-13.8,1004.4,5.2,0.0,-0.9238795325112866,0.38268343236509
2013-12-31 11:00:00,41.0,7.7,-13.3,1003.4,4.5,0.0,-1.0,-1.8369701987210297e-16
2013-12-31 12:00:00,27.0,8.3,-13.4,1002.7,3.5,0.0,-0.9238795325112866,0.38268343236509
2013-12-31 13:00:00,29.0,8.8,-13.0,1002.7,7.9,0.0,-0.7071067811865477,0.7071067811865474
2013-12-31 14:00:00,25.0,9.1,-12.7,1002.8,4.9,0.0,-0.7071067811865477,0.7071067811865474
2013-12-31 15:00:00,26.0,8.6,-13.1,1003.1,3.8,0.0,-0.7071067811865477,0.7071067811865474
2013-12-31 16:00:00,23.0,8.0,-13.6,1003.6,5.1,0.0,-0.9238795325112866,0.38268343236509
2013-12-31 17:00:00,20.0,7.7,-15.2,1003.9,2.9,0.0,-0.7071067811865477,0.7071067811865474
2013-12-31 18:00:00,23.0,7.7,-16.6,1004.2,2.7,0.0,-0.9238795325112866,0.38268343236509
2013-12-31 19:00:00,19.0,6.7,-17.4,1004.4,2.4,0.0,-1.0,-1.8369701987210297e-16
2013-12-31 20:00:00,19.0,6.5,-16.9,1004.5,1.8,0.0,-0.9238795325112866,0.38268343236509
2013-12-31 21:00:00,20.0,7.3,-16.2,1004.9,4.6,0.0,-1.0,-1.8369701987210297e-16
2013-12-31 22:00:00,24.0,6.5,-16.2,1004.9,3.2,0.0,-1.0,-1.8369701987210297e-16
2013-12-31 23:00:00,32.0,7.2,-16.3,1003.9,5.5,0.0,-0.9238795325112868,-0.3826834323650895
2014-01-01 00:00:00,34.0,6.8,-15.9,1003.7,5.2,0.0,-0.9238795325112868,-0.3826834323650895
2014-01-01 01:00:00,26.0,6.5,-16.2,1003.6,3.6,0.0,-1.0,-1.8369701987210297e-16
2014-01-01 02:00:00,26.0,6.4,-15.6,1003.4,5.3,0.0,-0.9238795325112866,0.38268343236509
2014-01-01 03:00:00,26.0,6.2,-15.8,1002.9,4.7,0.0,-0.9238795325112866,0.38268343236509
2014-01-01 04:00:00,28.0,6.1,-15.2,1002.7,3.5,0.0,-1.0,-1.8369701987210297e-16
2014-01-01 05:00:00,25.0,5.6,-15.1,1003.3,2.1,0.0,-0.9238795325112866,0.38268343236509
2014-01-01 06:00:00,26.0,5.9,-14.8,1003.6,2.5,0.0,-1.0,-1.8369701987210297e-16
2014-01-01 07:00:00,32.0,6.0,-14.7,1004.3,4.9,0.0,-1.0,-1.8369701987210297e-16
2014-01-01 08:00:00,27.0,6.7,-14.1,1005.0,4.1,0.0,-1.0,-1.8369701987210297e-16
2014-01-01 09:00:00,33.0,7.9,-14.4,1005.9,3.8,0.0,-1.0,-1.8369701987210297e-16
2014-01-01 10:00:00,29.0,8.6,-13.8,1006.1,5.7,0.0,-1.0,-1.8369701987210297e-16
2014-01-01 11:00:00,25.0,9.3,-13.9,1005.8,4.8,0.0,-0.9238795325112866,0.38268343236509
2014-01-01 12:00:00,31.0,9.9,-13.4,1005.1,4.2,0.0,-0.7071067811865477,0.7071067811865474
2014-01-01 13:00:00,31.0,10.7,-12.7,1004.7,3.8,0.0,-1.0,-1.8369701987210297e-16
2014-01-01 14:00:00,31.0,11.0,-12.5,1004.9,4.4,0.0,-0.9238795325112866,0.38268343236509
2014-01-01 15:00:00,29.0,10.8,-12.6,1005.2,4.3,0.0,-0.9238795325112866,0.38268343236509
2014-01-01 16:00:00,25.0,9.2,-12.6,1005.7,1.9,0.0,-1.0,-1.8369701987210297e-16
2014-01-01 17:00:00,31.0,7.7,-12.7,1006.2,1.7,0.0,-1.0,-1.8369701987210297e-16
2014-01-01 18:00:00,52.0,5.3,-12.2,1007.1,1.2,0.0,-0.7071067811865477,0.7071067811865474
2014-01-01 19:00:00,71.0,3.8,-12.2,1007.9,1.6,0.0,0.0,1.0
2014-01-01 20:00:00,73.0,2.8,-12.3,1008.5,1.7,0.0,-0.7071067811865477,0.7071067811865474
2014-01-01 21:00:00,49.0,1.9,-12.3,1009.3,1.8,0.0,-0.38268343236508956,0.9238795325112868
2014-01-01 22:00:00,49.0,1.3,-12.2,1009.8,0.6,0.0,-0.38268343236508967,-0.9238795325112868
2014-01-01 23:00:00,116.0,0.6,-12.1,1009.7,1.0,0.0,-0.7071067811865477,0.7071067811865474
2014-01-02 00:00:00,78.0,-0.6,-12.3,1009.7,1.1,0.0,-0.9238795325112866,0.38268343236509
2014-01-02 01:00:00,118.0,-1.2,-11.9,1010.0,1.8,0.0,0.0,1.0
2014-01-02 02:00:00,157.0,-0.1,-11.5,1010.3,1.0,0.0,0.9238795325112867,0.38268343236508984
2014-01-02 03:00:00,109.0,-1.5,-12.2,1010.3,1.2,0.0,-0.7071067811865477,0.7071067811865474
2014-01-02 04:00:00,98.0,-2.0,-12.1,1010.3,0.6,0.0,-0.7071067811865477,0.7071067811865474
2014-01-02 05:00:00,130.0,-0.3,-11.4,1010.9,1.8,0.0,0.9238795325112867,-0.3826834323650897
2014-01-02 06:00:00,88.0,-0.1,-6.5,1011.5,1.5,0.0,0.7071067811865476,-0.7071067811865475
2014-01-02 07:00:00,85.0,-2.3,-9.9,1011.9,1.1,0.0,-0.7071067811865477,0.7071067811865474
2014-01-02 08:00:00,78.0,-1.9,-9.8,1012.2,1.1,0.0,-0.9238795325112866,0.38268343236509
2014-01-02 09:00:00,114.0,1.0,-9.6,1012.0,1.0,0.0,-0.7071067811865477,0.7071067811865474
2014-01-02 10:00:00,180.0,3.6,-6.7,1011.2,2.4,0.0,1.2246467991473532e-16,-1.0
2014-01-02 11:00:00,123.0,4.3,-6.3,1009.2,1.6,0.0,0.9238795325112867,-0.3826834323650897
2014-01-02 12:00:00,85.0,5.9,-6.4,1007.9,1.4,0.0,-0.38268343236508967,-0.9238795325112868
2014-01-02 13:00:00,91.0,6.7,-7.0,1006.7,1.6,0.0,-0.7071067811865475,-0.7071067811865477
2014-01-02 14:00:00,113.0,6.7,-7.0,1006.4,0.9,0.0,-0.7071067811865475,-0.7071067811865477
2014-01-02 15:00:00,105.0,5.7,-6.9,1006.5,1.1,0.0,-0.38268343236508967,-0.9238795325112868
2014-01-02 16:00:00,120.0,4.8,-7.1,1006.7,1.4,0.0,0.0,1.0
2014-01-02 17:00:00,133.0,3.2,-7.3,1007.2,1.6,0.0,-0.38268343236508956,0.9238795325112868
2014-01-02 18:00:00,132.0,3.1,-7.4,1007.2,0.8,0.0,0.0,1.0
2014-01-02 19:00:00,142.0,1.9,-7.7,1007.7,1.5,0.0,-0.38268343236508956,0.9238795325112868
2014-01-02 20:00:00,124.0,2.0,-7.6,1008.0,2.2,0.0,0.0,1.0
2014-01-02 21:00:00,119.0,1.3,-7.5,1008.2,1.2,0.0,0.7071067811865476,0.7071067811865476
2014-01-02 22:00:00,126.0,1.6,-7.7,1009.2,1.6,0.0,0.9238795325112867,0.38268343236508984
2014-01-02 23:00:00,133.0,7.1,-12.2,1009.1,2.7,0.0,-0.9238795325112866,0.38268343236509
2014-01-03 00:00:00,92.0,6.0,-12.6,1009.4,2.7,0.0,-0.7071067811865477,0.7071067811865474
2014-01-03 01:00:00,37.0,6.1,-13.5,1010.1,4.5,0.0,-0.9238795325112866,0.38268343236509
2014-01-03 02:00:00,29.0,5.5,-13.5,1010.5,3.3,0.0,-0.9238795325112866,0.38268343236509
2014-01-03 03:00:00,26.0,4.3,-13.6,1011.0,1.9,0.0,-0.7071067811865477,0.7071067811865474
2014-01-03 04:00:00,28.0,4.0,-13.8,1011.5,1.1,0.0,-0.9238795325112866,0.38268343236509
2014-01-03 05:00:00,31.0,2.7,-13.6,1012.1,0.4,0.0,0.0,1.0
2014-01-03 06:00:00,35.0,0.8,-13.3,1013.2,0.6,0.0,-0.38268343236508956,0.9238795325112868
2014-01-03 07:00:00,39.0,0.8,-13.3,1014.3,0.7,0.0,0.7071067811865476,0.7071067811865476
2014-01-03 08:00:00,46.0,2.0,-13.0,1015.2,0.9,0.0,-0.9238795325112866,0.38268343236509
2014-01-03 09:00:00,46.0,5.5,-13.5,1015.5,2.1,0.0,-0.38268343236508956,0.9238795325112868
2014-01-03 10:00:00,36.5,6.3,-13.4,1015.2,3.5,0.0,-0.9238795325112866,0.38268343236509
2014-01-03 11:00:00,27.0,6.8,-13.5,1014.1,5.3,0.0,-0.9238795325112866,0.38268343236509
2014-01-03 12:00:00,26.0,7.8,-13.2,1013.1,4.6,0.0,-0.9238795325112866,0.38268343236509
2014-01-03 13:00:00,22.0,8.5,-12.6,1012.4,4.2,0.0,-1.0,-1.8369701987210297e-16
2014-01-03 14:00:00,22.0,8.7,-13.1,1012.5,3.5,0.0,-0.7071067811865477,0.7071067811865474
2014-01-03 15:00:00,24.0,8.5,-13.2,1012.8,3.1,0.0,-0.9238795325112866,0.38268343236509
2014-01-03 16:00:00,21.0,7.0,-13.3,1013.3,1.9,0.0,-0.38268343236508956,0.9238795325112868
2014-01-03 17:00:00,22.0,6.2,-12.9,1013.9,1.9,0.0,0.9238795325112867,-0.3826834323650897
2014-01-03 18:00:00,30.0,5.2,-13.8,1014.6,0.8,0.0,1.0,6.123233995736766e-17
2014-01-03 19:00:00,35.0,1.9,-13.1,1015.3,1.2,0.0,0.3826834323650898,0.9238795325112867
2014-01-03 20:00:00,56.0,1.4,-13.2,1015.3,0.7,0.0,0.0,1.0
2014-01-03 21:00:00,56.0,-0.1,-13.1,1015.4,0.7,0.0,-0.7071067811865477,0.7071067811865474
2014-01-03 22:00:00,29.0,1.4,-13.2,1015.6,1.5,0.0,0.9238795325112867,-0.3826834323650897
2014-01-03 23:00:00,42.0,0.8,-8.5,1015.7,3.4,0.0,1.0,6.123233995736766e-17
2014-01-04 00:00:00,83.0,0.3,-6.4,1015.9,2.6,0.0,1.0,6.123233995736766e-17
2014-01-04 01:00:00,75.0,-1.5,-8.5,1016.2,1.1,0.0,-0.38268343236508956,0.9238795325112868
2014-01-04 02:00:00,64.0,-3.0,-10.3,1016.3,0.8,0.0,-0.38268343236508956,0.9238795325112868
2014-01-04 03:00:00,73.0,-2.6,-10.9,1015.9,1.1,0.0,0.0,1.0
2014-01-04 04:00:00,92.0,-2.2,-10.3,1015.4,1.0,0.0,-0.38268343236508956,0.9238795325112868
2014-01-04 05:00:00,72.0,-3.4,-10.7,1015.2,1.0,0.0,-0.38268343236508956,0.9238795325112868
2014-01-04 06:00:00,58.0,-3.4,-9.9,1015.2,1.6,0.0,-0.38268343236508956,0.9238795325112868
2014-01-04 07:00:00,58.0,-2.6,-8.9,1015.5,1.2,0.0,-0.9238795325112866,0.38268343236509
2014-01-04 08:00:00,63.0,-2.1,-8.6,1015.7,0.9,0.0,-0.7071067811865477,0.7071067811865474
2014-01-04 09:00:00,95.0,-0.7,-7.1,1015.3,1.3,0.0,-0.9238795325112866,0.38268343236509
2014-01-04 10:00:00,85.0,0.3,-6.6,1014.6,1.4,0.0,-0.38268343236508956,0.9238795325112868
2014-01-04 11:00:00,100.0,1.1,-6.3,1013.1,0.9,0.0,-0.7071067811865475,-0.7071067811865477
2014-01-04 12:00:00,92.0,1.8,-5.6,1011.7,1.3,0.0,0.3826834323650899,-0.9238795325112867
2014-01-04 13:00:00,107.0,1.9,-5.5,1010.9,1.9,0.0,0.7071067811865476,-0.7071067811865475
2014-01-04 14:00:00,121.0,1.7,-5.2,1010.7,1.7,0.0,1.2246467991473532e-16,-1.0
2014-01-04 15:00:00,120.0,1.3,-5.4,1010.7,1.2,0.0,0.9238795325112867,0.38268343236508984
2014-01-04 16:00:00,132.0,0.3,-5.3,1010.9,0.7,0.0,-0.9238795325112868,-0.3826834323650895
2014-01-04 17:00:00,143.0,-0.5,-5.7,1011.3,1.2,0.0,-0.38268343236508956,0.9238795325112868
2014-01-04 18:00:00,153.0,-1.2,-6.0,1011.5,1.8,0.0,0.0,1.0
2014-01-04 19:00:00,177.0,-2.0,-6.2,1011.6,0.6,0.0,0.9238795325112867,0.38268343236508984
2014-01-04 20:00:00,175.0,-2.5,-6.9,1011.9,1.4,0.0,-0.9238795325112866,0.38268343236509
2014-01-04 21:00:00,148.0,-3.3,-7.1,1011.9,0.8,0.0,-0.7071067811865477,0.7071067811865474
2014-01-04 22:00:00,138.0,-3.5,-7.5,1012.4,1.4,0.0,-0.38268343236508956,0.9238795325112868
2014-01-04 23:00:00,149.0,-4.2,-7.6,1012.5,2.0,0.0,-1.0,-1.8369701987210297e-16
2014-01-05 00:00:00,142.0,-4.3,-7.7,1012.6,1.1,0.0,0.0,1.0
2014-01-05 01:00:00,226.0,-4.1,-8.0,1013.0,1.7,0.0,-0.38268343236508956,0.9238795325112868
2014-01-05 02:00:00,155.0,-4.0,-8.9,1013.4,0.5,0.0,-0.7071067811865475,-0.7071067811865477
2014-01-05 03:00:00,152.0,-0.4,-11.8,1013.5,2.0,0.0,0.0,1.0
2014-01-05 04:00:00,110.0,0.4,-13.3,1013.5,2.0,0.0,-0.38268343236508956,0.9238795325112868
2014-01-05 05:00:00,63.0,0.1,-13.6,1013.6,2.3,0.0,-0.38268343236508956,0.9238795325112868
2014-01-05 06:00:00,28.0,-2.6,-11.6,1014.5,1.0,0.0,-0.38268343236508967,-0.9238795325112868
2014-01-05 07:00:00,33.0,0.1,-13.6,1015.5,1.0,0.0,0.7071067811865476,0.7071067811865476
2014-01-05 08:00:00,31.0,1.0,-13.9,1016.3,1.4,0.0,0.0,1.0
2014-01-05 09:00:00,26.0,3.4,-13.9,1016.8,2.0,0.0,0.0,1.0
2014-01-05 10:00:00,22.0,4.7,-13.2,1016.4,1.6,0.0,0.0,1.0
2014-01-05 11:00:00,21.0,5.7,-13.9,1015.4,2.3,0.0,-0.38268343236508956,0.9238795325112868
2014-01-05 12:00:00,26.0,6.7,-14.1,1014.8,2.3,0.0,-0.38268343236508956,0.9238795325112868
2014-01-05 13:00:00,23.0,8.0,-13.6,1014.3,1.1,0.0,0.7071067811865476,0.7071067811865476
2014-01-05 14:00:00,15.0,8.0,-14.3,1014.1,1.2,0.0,0.7071067811865476,0.7071067811865476
2014-01-05 15:00:00,13.0,6.9,-12.3,1014.5,1.6,0.0,0.7071067811865476,-0.7071067811865475
2014-01-05 16:00:00,14.0,5.1,-12.0,1014.8,1.8,0.0,1.0,6.123233995736766e-17
2014-01-05 17:00:00,38.0,4.1,-11.6,1015.5,1.5,0.0,1.0,6.123233995736766e-17
2014-01-05 18:00:00,46.0,3.1,-11.6,1015.9,1.4,0.0,1.0,6.123233995736766e-17
2014-01-05 19:00:00,66.0,1.6,-11.6,1016.4,1.0,0.0,1.0,6.123233995736766e-17
2014-01-05 20:00:00,59.0,-0.4,-12.1,1016.9,0.7,0.0,0.0,1.0
2014-01-05 21:00:00,64.0,0.6,-11.5,1017.3,2.3,0.0,1.0,6.123233995736766e-17
2014-01-05 22:00:00,65.0,0.6,-8.4,1017.9,2.3,0.0,0.9238795325112867,-0.3826834323650897
2014-01-05 23:00:00,76.0,-0.5,-8.7,1018.2,3.1,0.0,1.0,6.123233995736766e-17
2014-01-06 00:00:00,126.0,-0.9,-6.3,1018.1,2.8,0.0,1.0,6.123233995736766e-17
2014-01-06 01:00:00,137.0,-0.8,-4.5,1018.3,2.6,0.0,1.0,6.123233995736766e-17
2014-01-06 02:00:00,145.0,-0.8,-4.0,1018.2,2.1,0.0,0.9238795325112867,-0.3826834323650897
2014-01-06 03:00:00,143.0,-0.8,-4.0,1017.8,2.4,0.0,1.0,6.123233995736766e-17
2014-01-06 04:00:00,136.0,-0.7,-3.9,1017.5,2.1,0.0,0.9238795325112867,-0.3826834323650897
2014-01-06 05:00:00,137.0,-0.7,-4.1,1017.7,1.4,0.0,0.9238795325112867,-0.3826834323650897
2014-01-06 06:00:00,133.0,-1.0,-4.9,1017.6,0.8,0.0,1.2246467991473532e-16,-1.0
2014-01-06 07:00:00,133.0,-0.5,-4.2,1017.6,1.7,0.0,1.0,6.123233995736766e-17
2014-01-06 08:00:00,134.0,-0.5,-4.4,1018.0,1.0,0.0,0.7071067811865476,-0.7071067811865475
2014-01-06 09:00:00,138.0,-0.4,-4.5,1018.3,1.1,0.0,1.0,6.123233995736766e-17
2014-01-06 10:00:00,148.25,-0.3,-4.6,1017.8,1.1,0.0,1.0,6.123233995736766e-17
2014-01-06 11:00:00,158.5,-0.1,-4.7,1016.7,1.0,0.0,1.0,6.123233995736766e-17
2014-01-06 12:00:00,168.75,-0.1,-4.9,1015.8,1.2,0.0,0.7071067811865476,-0.7071067811865475
2014-01-06 13:00:00,179.0,-0.1,-5.1,1014.6,1.7,0.0,1.0,6.123233995736766e-17
2014-01-06 14:00:00,179.0,0.2,-5.2,1014.3,1.7,0.0,1.0,6.123233995736766e-17
2014-01-06 15:00:00,176.0,0.0,-5.4,1014.5,0.7,0.0,1.0,6.123233995736766e-17
2014-01-06 16:00:00,179.0,-0.1,-4.7,1014.7,1.9,0.0,1.0,6.123233995736766e-17
2014-01-06 17:00:00,185.0,-0.2,-4.5,1014.8,1.5,0.0,1.0,6.123233995736766e-17
2014-01-06 18:00:00,176.0,-0.2,-4.3,1015.1,1.0,0.0,0.9238795325112867,0.38268343236508984
2014-01-06 19:00:00,178.0,-0.3,-4.4,1015.3,0.4,0.0,-1.0,-1.8369701987210297e-16
2014-01-06 20:00:00,173.0,-0.5,-4.4,1015.6,0.8,0.0,-0.38268343236508956,0.9238795325112868
2014-01-06 21:00:00,173.0,-0.6,-4.3,1015.5,1.1,0.0,-0.38268343236508956,0.9238795325112868
2014-01-06 22:00:00,185.0,-0.9,-4.3,1015.1,0.6,0.0,-0.38268343236508956,0.9238795325112868
