ds,y,TEMP,DEWP,PRES,WSPM,RAIN,wd_sin,wd_cos,y_log
2013-11-28 10:00:00,13.0,2.2,-26.4,1023.4,6.1,0.0,-0.9238795325112866,0.38268343236509,2.6390573296152584
2013-11-28 11:00:00,7.0,3.2,-26.8,1022.4,5.0,0.0,-0.9238795325112866,0.38268343236509,2.0794415416798357
2013-11-28 12:00:00,3.0,4.2,-26.0,1021.4,5.5,0.0,-0.9238795325112866,0.38268343236509,1.3862943611198906
2013-11-28 13:00:00,5.0,5.1,-25.3,1020.8,6.0,0.0,-0.9238795325112866,0.38268343236509,1.791759469228055
2013-11-28 14:00:00,8.0,5.7,-23.7,1020.3,3.9,0.0,-0.9238795325112866,0.38268343236509,2.1972245773362196
2013-11-28 15:00:00,8.0,5.8,-22.5,1020.0,3.7,0.0,-0.7071067811865477,0.7071067811865474,2.1972245773362196
2013-11-28 16:00:00,8.0,4.6,-21.5,1020.0,1.7,0.0,-0.9238795325112866,0.38268343236509,2.1972245773362196
2013-11-28 17:00:00,12.0,3.2,-21.0,1020.1,1.9,0.0,-1.0,-1.8369701987210297e-16,2.5649493574615367
2013-11-28 18:00:00,30.0,2.4,-21.7,1020.1,1.4,0.0,-0.7071067811865475,-0.7071067811865477,3.4339872044851463
2013-11-28 19:00:00,47.0,0.5,-19.4,1020.2,0.9,0.0,-0.9238795325112866,0.38268343236509,3.871201010907891
2013-11-28 20:00:00,63.0,0.0,-17.3,1020.2,0.9,0.0,-0.9238795325112866,0.38268343236509,4.1588830833596715
2013-11-28 21:00:00,72.0,0.1,-15.9,1020.4,1.2,0.0,-0.38268343236508956,0.9238795325112868,4.290459441148391
2013-11-28 22:00:00,58.0,0.2,-14.6,1020.2,0.7,0.0,-0.9238795325112868,-0.3826834323650895,4.07753744390572
2013-11-28 23:00:00,41.0,4.5,-14.4,1019.9,2.8,0.0,-0.38268343236508956,0.9238795325112868,3.7376696182833684
2013-11-29 00:00:00,32.0,3.1,-14.1,1019.5,1.2,0.0,-0.7071067811865475,-0.7071067811865477,3.4965075614664802
2013-11-29 01:00:00,30.0,-0.3,-13.6,1019.5,1.0,0.0,-0.38268343236508956,0.9238795325112868,3.4339872044851463
2013-11-29 02:00:00,22.0,0.2,-13.5,1019.6,1.1,0.0,-1.0,-1.8369701987210297e-16,3.1354942159291497
2013-11-29 03:00:00,23.0,1.0,-13.5,1019.4,1.6,0.0,-0.7071067811865477,0.7071067811865474,3.1780538303479458
2013-11-29 04:00:00,12.0,1.4,-13.9,1019.0,1.1,0.0,-0.9238795325112868,-0.3826834323650895,2.5649493574615367
2013-11-29 05:00:00,15.0,-0.7,-13.3,1018.4,1.3,0.0,0.9238795325112867,-0.3826834323650897,2.772588722239781
2013-11-29 06:00:00,21.0,-1.4,-12.4,1018.7,0.6,0.0,-0.9238795325112866,0.38268343236509,3.091042453358316
2013-11-29 07:00:00,23.0,-1.1,-11.5,1019.1,1.0,0.0,-1.0,-1.8369701987210297e-16,3.1780538303479458
2013-11-29 08:00:00,30.0,5.4,-11.3,1018.8,0.7,0.0,-0.9238795325112868,-0.3826834323650895,3.4339872044851463
2013-11-29 09:00:00,40.0,9.0,-12.8,1018.2,0.7,0.0,0.3826834323650899,-0.9238795325112867,3.713572066704308
2013-11-29 10:00:00,40.0,10.2,-14.6,1017.1,2.4,0.0,-0.38268343236508967,-0.9238795325112868,3.713572066704308
2013-11-29 11:00:00,43.0,11.1,-13.8,1015.9,1.5,0.0,-0.9238795325112868,-0.3826834323650895,3.784189633918261
2013-11-29 12:00:00,34.0,12.8,-14.1,1014.6,2.3,0.0,-1.0,-1.8369701987210297e-16,3.5553480614894135
2013-11-29 13:00:00,28.0,12.7,-14.2,1013.7,1.5,0.0,1.2246467991473532e-16,-1.0,3.367295829986474
2013-11-29 14:00:00,26.0,12.2,-14.6,1012.8,2.8,0.0,-0.38268343236508967,-0.9238795325112868,3.295836866004329
2013-11-29 15:00:00,67.0,11.3,-15.3,1012.8,2.1,0.0,-0.7071067811865475,-0.7071067811865477,4.219507705176107
2013-11-29 16:00:00,68.0,9.3,-13.9,1012.8,2.6,0.0,-0.7071067811865475,-0.7071067811865477,4.23410650459726
2013-11-29 17:00:00,47.0,8.1,-11.8,1013.3,1.4,0.0,-0.7071067811865475,-0.7071067811865477,3.871201010907891
2013-11-29 18:00:00,105.0,6.2,-11.5,1013.5,2.3,0.0,-0.9238795325112868,-0.3826834323650895,4.663439094112067
2013-11-29 19:00:00,109.0,6.4,-12.2,1013.2,2.3,0.0,-0.9238795325112868,-0.3826834323650895,4.700480365792417
2013-11-29 20:00:00,93.0,4.8,-11.8,1013.3,0.8,0.0,-0.7071067811865475,-0.7071067811865477,4.543294782270004
2013-11-29 21:00:00,86.0,5.5,-11.6,1013.3,1.5,0.0,0.7071067811865476,-0.7071067811865475,4.465908118654584
2013-11-29 22:00:00,85.0,2.7,-10.6,1013.4,1.0,0.0,-1.0,-1.8369701987210297e-16,4.454347296253507
2013-11-29 23:00:00,70.0,1.3,-10.2,1013.7,1.6,0.0,1.0,6.123233995736766e-17,4.2626798770413155
2013-11-30 00:00:00,82.0,0.0,-8.9,1013.6,0.5,0.0,0.0,1.0,4.418840607796598
2013-11-30 01:00:00,88.0,4.6,-11.5,1014.2,2.1,0.0,-0.7071067811865477,0.7071067811865474,4.48863636973214
2013-11-30 02:00:00,88.0,7.6,-12.8,1014.7,1.2,0.0,-0.9238795325112866,0.38268343236509,4.48863636973214
2013-11-30 03:00:00,49.0,6.3,-12.8,1015.0,2.6,0.0,1.0,6.123233995736766e-17,3.912023005428146
2013-11-30 04:00:00,31.0,3.9,-12.6,1016.1,2.5,0.0,1.0,6.123233995736766e-17,3.4657359027997265
2013-11-30 05:00:00,36.0,3.7,-12.7,1017.1,2.3,0.0,0.0,1.0,3.6109179126442243
2013-11-30 06:00:00,42.0,6.1,-15.9,1017.5,4.4,0.0,-0.7071067811865477,0.7071067811865474,3.7612001156935624
2013-11-30 07:00:00,28.0,6.1,-15.9,1018.7,2.9,0.0,-0.7071067811865477,0.7071067811865474,3.367295829986474
2013-11-30 08:00:00,17.0,6.8,-15.3,1019.7,3.1,0.0,-0.38268343236508956,0.9238795325112868,2.8903717578961645
2013-11-30 09:00:00,20.0,8.0,-14.9,1020.2,3.9,0.0,-0.38268343236508956,0.9238795325112868,3.044522437723423
2013-11-30 10:00:00,11.0,8.6,-14.4,1020.1,3.8,0.0,-0.38268343236508956,0.9238795325112868,2.4849066497880004
2013-11-30 11:00:00,14.0,9.2,-14.6,1019.7,4.8,0.0,0.0,1.0,2.70805020110221
2013-11-30 12:00:00,15.0,9.6,-14.3,1019.2,4.3,0.0,-0.7071067811865477,0.7071067811865474,2.772588722239781
2013-11-30 13:00:00,14.0,10.3,-14.5,1019.2,2.2,0.0,-0.7071067811865477,0.7071067811865474,2.70805020110221
2013-11-30 14:00:00,13.0,10.6,-14.2,1019.2,1.4,0.0,0.0,1.0,2.6390573296152584
2013-11-30 15:00:00,15.0,10.4,-14.4,1019.7,4.0,0.0,-0.38268343236508956,0.9238795325112868,2.772588722239781
2013-11-30 16:00:00,8.0,9.0,-13.4,1020.0,2.2,0.0,-0.9238795325112866,0.38268343236509,2.1972245773362196
2013-11-30 17:00:00,17.0,5.9,-14.2,1020.9,0.9,0.0,-0.7071067811865477,0.7071067811865474,2.8903717578961645
2013-11-30 18:00:00,17.0,5.0,-12.5,1021.6,1.5,0.0,0.7071067811865476,0.7071067811865476,2.8903717578961645
2013-11-30 19:00:00,25.0,2.3,-12.4,1021.8,0.7,0.0,-1.0,-1.8369701987210297e-16,3.258096538021482
2013-11-30 20:00:00,24.0,0.9,-11.5,1021.9,0.4,0.0,0.9238795325112867,0.38268343236508984,3.2188758248682006
2013-11-30 21:00:00,35.0,-0.2,-11.3,1022.2,0.5,0.0,0.9238795325112867,0.38268343236508984,3.58351893845611
2013-11-30 22:00:00,29.0,0.6,-11.8,1022.2,0.9,0.0,0.9238795325112867,0.38268343236508984,3.4011973816621555
2013-11-30 23:00:00,23.0,0.2,-12.5,1022.0,0.4,0.0,-0.7071067811865477,0.7071067811865474,3.1780538303479458
2013-12-01 00:00:00,21.0,-0.5,-12.8,1021.7,0.9,0.0,-0.7071067811865475,-0.7071067811865477,3.091042453358316
2013-12-01 01:00:00,27.0,-1.4,-12.1,1021.6,0.5,0.0,0.9238795325112867,0.38268343236508984,3.332204510175204
2013-12-01 02:00:00,27.0,-2.3,-11.8,1021.4,0.4,0.0,-0.38268343236508956,0.9238795325112868,3.332204510175204
2013-12-01 03:00:00,50.0,-2.8,-11.1,1021.0,0.4,0.0,0.0,1.0,3.9318256327243257
2013-12-01 04:00:00,44.0,-2.5,-11.0,1020.9,0.8,0.0,0.9238795325112867,0.38268343236508984,3.8066624897703196
2013-12-01 05:00:00,50.0,-3.4,-11.4,1021.0,0.6,0.0,0.9238795325112867,0.38268343236508984,3.9318256327243257
2013-12-01 06:00:00,75.0,-4.3,-11.1,1021.2,0.5,0.0,-0.7071067811865477,0.7071067811865474,4.330733340286331
2013-12-01 07:00:00,92.0,-2.9,-10.2,1021.2,0.9,0.0,-0.9238795325112866,0.38268343236509,4.532599493153256
2013-12-01 08:00:00,78.0,2.3,-11.6,1021.6,1.3,0.0,1.0,6.123233995736766e-17,4.3694478524670215
2013-12-01 09:00:00,69.0,5.0,-11.6,1021.3,1.3,0.0,0.3826834323650898,0.9238795325112867,4.248495242049359
2013-12-01 10:00:00,61.0,7.6,-11.7,1020.6,1.7,0.0,0.9238795325112867,0.38268343236508984,4.127134385045092
2013-12-01 11:00:00,71.0,9.4,-12.5,1019.1,1.5,0.0,-0.7071067811865477,0.7071067811865474,4.276666119016055
2013-12-01 12:00:00,50.0,10.8,-12.6,1018.1,1.7,0.0,-0.7071067811865475,-0.7071067811865477,3.9318256327243257
2013-12-01 13:00:00,35.0,12.0,-12.4,1017.5,1.6,0.0,-1.0,-1.8369701987210297e-16,3.58351893845611
2013-12-01 14:00:00,42.0,11.6,-12.0,1016.8,1.9,0.0,-0.7071067811865475,-0.7071067811865477,3.7612001156935624
2013-12-01 15:00:00,56.0,10.8,-12.0,1016.6,1.6,0.0,-0.7071067811865475,-0.7071067811865477,4.04305126783455
2013-12-01 16:00:00,82.0,8.3,-11.7,1016.7,1.9,0.0,-0.9238795325112868,-0.3826834323650895,4.418840607796598
2013-12-01 17:00:00,75.0,7.5,-11.3,1016.9,2.4,0.0,-0.9238795325112868,-0.3826834323650895,4.330733340286331
2013-12-01 18:00:00,61.0,6.8,-9.6,1016.9,1.5,0.0,-0.9238795325112868,-0.3826834323650895,4.127134385045092
2013-12-01 19:00:00,93.0,5.7,-9.7,1017.0,1.4,0.0,-1.0,-1.8369701987210297e-16,4.543294782270004
2013-12-01 20:00:00,118.0,5.9,-9.6,1017.0,2.0,0.0,-0.9238795325112868,-0.3826834323650895,4.77912349311153
2013-12-01 21:00:00,143.0,3.6,-9.4,1016.6,1.6,0.0,-0.9238795325112868,-0.3826834323650895,4.969813299576001
2013-12-01 22:00:00,127.0,0.8,-8.5,1016.7,0.7,0.0,-0.38268343236508956,0.9238795325112868,4.852030263919617
2013-12-01 23:00:00,120.0,1.7,-8.4,1016.9,1.4,0.0,1.0,6.123233995736766e-17,4.795790545596741
2013-12-02 00:00:00,127.0,-0.5,-8.0,1016.3,0.5,0.0,-0.7071067811865475,-0.7071067811865477,4.852030263919617
2013-12-02 01:00:00,161.0,-2.3,-8.6,1016.1,0.0,0.0,1.2246467991473532e-16,-1.0,5.087596335232384
2013-12-02 02:00:00,185.0,-2.5,-8.8,1015.9,0.5,0.0,-1.0,-1.8369701987210297e-16,5.225746673713202
2013-12-02 03:00:00,168.0,-0.2,-10.7,1015.5,1.0,0.0,0.7071067811865476,0.7071067811865476,5.1298987149230735
2013-12-02 04:00:00,130.0,-2.3,-9.9,1015.1,1.3,0.0,0.9238795325112867,-0.3826834323650897,4.875197323201151
2013-12-02 05:00:00,65.0,-3.0,-10.1,1015.0,0.8,0.0,1.0,6.123233995736766e-17,4.189654742026425
2013-12-02 06:00:00,66.0,-3.5,-10.4,1015.1,0.7,0.0,0.0,1.0,4.204692619390966
2013-12-02 07:00:00,86.0,-2.2,-10.3,1015.8,0.6,0.0,1.2246467991473532e-16,-1.0,4.465908118654584
2013-12-02 08:00:00,89.0,2.6,-10.7,1015.9,0.7,0.0,0.9238795325112867,-0.3826834323650897,4.499809670330265
2013-12-02 09:00:00,80.0,4.9,-11.3,1015.6,1.7,0.0,0.9238795325112867,0.38268343236508984,4.394449154672439
2013-12-02 10:00:00,73.0,7.3,-10.5,1015.0,1.0,0.0,1.0,6.123233995736766e-17,4.30406509320417
2013-12-02 11:00:00,84.0,9.1,-11.5,1014.3,1.2,0.0,0.3826834323650898,0.9238795325112867,4.442651256490317
2013-12-02 12:00:00,75.0,11.2,-11.0,1013.7,1.2,0.0,0.7071067811865476,-0.7071067811865475,4.330733340286331
2013-12-02 13:00:00,87.0,10.5,-11.6,1013.1,0.6,0.0,-0.9238795325112868,-0.3826834323650895,4.477336814478207
2013-12-02 14:00:00,87.0,10.9,-10.6,1012.9,1.5,0.0,0.9238795325112867,-0.3826834323650897,4.477336814478207
2013-12-02 15:00:00,76.0,10.6,-10.9,1013.0,0.8,0.0,0.9238795325112867,-0.3826834323650897,4.343805421853684
2013-12-02 16:00:00,83.0,6.4,-10.4,1013.1,0.7,0.0,-0.38268343236508967,-0.9238795325112868,4.430816798843313
2013-12-02 17:00:00,105.0,3.8,-9.2,1013.8,0.6,0.0,1.0,6.123233995736766e-17,4.663439094112067
2013-12-02 18:00:00,107.0,2.4,-8.6,1014.3,0.6,0.0,0.9238795325112867,0.38268343236508984,4.68213122712422
2013-12-02 19:00:00,152.0,1.8,-7.8,1015.2,0.6,0.0,-0.7071067811865477,0.7071067811865474,5.030437921392435
2013-12-02 20:00:00,196.0,1.3,-7.5,1016.0,0.9,0.0,0.9238795325112867,-0.3826834323650897,5.2832037287379885
2013-12-02 21:00:00,178.0,0.8,-6.8,1016.3,0.6,0.0,0.3826834323650898,0.9238795325112867,5.187385805840755
2013-12-02 22:00:00,185.0,-0.1,-6.5,1016.6,0.4,0.0,0.0,1.0,5.225746673713202
2013-12-02 23:00:00,184.0,-0.3,-6.5,1016.7,0.4,0.0,-0.38268343236508956,0.9238795325112868,5.220355825078324
2013-12-03 00:00:00,192.0,-0.9,-7.5,1016.4,0.7,0.0,-0.7071067811865477,0.7071067811865474,5.262690188904886
2013-12-03 01:00:00,212.0,-0.4,-8.1,1016.6,1.3,0.0,0.7071067811865476,0.7071067811865476,5.3612921657094255
2013-12-03 02:00:00,177.0,0.3,-9.2,1017.0,1.1,0.0,0.9238795325112867,0.38268343236508984,5.181783550292085
2013-12-03 03:00:00,109.0,1.2,-9.7,1016.9,0.9,0.0,0.3826834323650898,0.9238795325112867,4.700480365792417
2013-12-03 04:00:00,76.0,-0.1,-9.8,1017.0,1.9,0.0,0.9238795325112867,0.38268343236508984,4.343805421853684
2013-12-03 05:00:00,69.0,2.5,-10.1,1017.8,1.4,0.0,0.7071067811865476,0.7071067811865476,4.248495242049359
2013-12-03 06:00:00,67.0,0.9,-10.0,1018.4,1.3,0.0,0.9238795325112867,0.38268343236508984,4.219507705176107
2013-12-03 07:00:00,70.0,3.6,-10.8,1019.3,1.5,0.0,0.3826834323650898,0.9238795325112867,4.2626798770413155
2013-12-03 08:00:00,56.0,6.9,-10.4,1019.8,1.1,0.0,0.7071067811865476,0.7071067811865476,4.04305126783455
2013-12-03 09:00:00,54.0,9.6,-10.6,1019.7,1.7,0.0,0.7071067811865476,0.7071067811865476,4.007333185232471
2013-12-03 10:00:00,39.0,10.7,-10.8,1019.6,1.6,0.0,0.7071067811865476,0.7071067811865476,3.6888794541139363
2013-12-03 11:00:00,40.0,12.1,-10.2,1018.7,1.6,0.0,0.3826834323650898,0.9238795325112867,3.713572066704308
2013-12-03 12:00:00,42.0,13.5,-10.4,1017.9,1.5,0.0,0.0,1.0,3.7612001156935624
2013-12-03 13:00:00,27.0,14.1,-10.6,1017.1,1.4,0.0,-0.7071067811865477,0.7071067811865474,3.332204510175204
2013-12-03 14:00:00,22.0,14.5,-11.9,1016.6,1.9,0.0,-0.7071067811865477,0.7071067811865474,3.1354942159291497
2013-12-03 15:00:00,20.0,14.0,-11.5,1016.8,0.9,0.0,0.9238795325112867,0.38268343236508984,3.044522437723423
2013-12-03 16:00:00,21.0,10.4,-11.0,1017.1,0.8,0.0,-1.0,-1.8369701987210297e-16,3.091042453358316
2013-12-03 17:00:00,21.0,6.6,-10.2,1017.5,0.9,0.0,-1.0,-1.8369701987210297e-16,3.091042453358316
2013-12-03 18:00:00,26.0,4.8,-10.1,1017.5,0.8,0.0,-1.0,-1.8369701987210297e-16,3.295836866004329
2013-12-03 19:00:00,64.0,5.9,-8.4,1017.5,3.0,0.0,-0.7071067811865475,-0.7071067811865477,4.174387269895637
2013-12-03 20:00:00,123.0,6.1,-8.2,1017.4,0.7,0.0,-0.7071067811865475,-0.7071067811865477,4.820281565605037
2013-12-03 21:00:00,141.0,4.2,-7.3,1017.3,0.4,0.0,0.7071067811865476,0.7071067811865476,4.955827057601261
2013-12-03 22:00:00,156.0,2.5,-6.9,1017.2,0.9,0.0,1.2246467991473532e-16,-1.0,5.056245805348308
2013-12-03 23:00:00,156.0,1.7,-6.9,1016.9,0.4,0.0,0.7071067811865476,-0.7071067811865475,5.056245805348308
2013-12-04 00:00:00,158.0,0.6,-6.3,1016.9,0.4,0.0,0.3826834323650898,0.9238795325112867,5.0689042022202315
2013-12-04 01:00:00,155.0,0.1,-5.9,1016.9,0.5,0.0,0.7071067811865476,-0.7071067811865475,5.049856007249537
2013-12-04 02:00:00,150.0,-0.8,-5.8,1016.9,1.1,0.0,1.0,6.123233995736766e-17,5.017279836814924
2013-12-04 03:00:00,154.0,-0.2,-7.0,1016.5,1.2,0.0,0.7071067811865476,0.7071067811865476,5.043425116919247
2013-12-04 04:00:00,158.0,-1.4,-7.5,1016.2,0.7,0.0,0.7071067811865476,0.7071067811865476,5.0689042022202315
2013-12-04 05:00:00,138.0,-1.6,-7.3,1016.1,0.6,0.0,1.2246467991473532e-16,-1.0,4.9344739331306915
2013-12-04 06:00:00,108.0,-2.5,-8.0,1016.7,0.9,0.0,0.9238795325112867,0.38268343236508984,4.6913478822291435
2013-12-04 07:00:00,87.0,-1.6,-7.3,1017.1,0.5,0.0,0.7071067811865476,-0.7071067811865475,4.477336814478207
2013-12-04 08:00:00,91.0,4.1,-7.4,1017.2,1.7,0.0,0.9238795325112867,0.38268343236508984,4.5217885770490405
2013-12-04 09:00:00,69.0,7.7,-7.6,1016.7,1.1,0.0,0.9238795325112867,-0.3826834323650897,4.248495242049359
2013-12-04 10:00:00,83.0,11.6,-8.9,1016.2,2.3,0.0,0.3826834323650898,0.9238795325112867,4.430816798843313
2013-12-04 11:00:00,71.0,11.8,-8.7,1015.1,1.7,0.0,0.7071067811865476,0.7071067811865476,4.276666119016055
2013-12-04 12:00:00,70.0,13.0,-9.5,1014.1,1.4,0.0,-0.38268343236508956,0.9238795325112868,4.2626798770413155
2013-12-04 13:00:00,59.0,13.6,-9.6,1013.8,0.8,0.0,0.0,1.0,4.0943445622221
2013-12-04 14:00:00,47.0,14.2,-9.8,1013.8,0.8,0.0,0.7071067811865476,0.7071067811865476,3.871201010907891
2013-12-04 15:00:00,44.0,13.0,-10.1,1013.8,1.0,0.0,1.0,6.123233995736766e-17,3.8066624897703196
2013-12-04 16:00:00,45.0,8.5,-9.0,1014.0,0.5,0.0,0.9238795325112867,0.38268343236508984,3.828641396489095
2013-12-04 17:00:00,44.0,6.0,-8.7,1014.1,0.4,0.0,0.0,1.0,3.8066624897703196
2013-12-04 18:00:00,53.0,5.0,-6.9,1015.0,1.2,0.0,0.7071067811865476,0.7071067811865476,3.9889840465642745
2013-12-04 19:00:00,52.0,3.9,-6.4,1015.1,0.9,0.0,0.9238795325112867,-0.3826834323650897,3.970291913552122
2013-12-04 20:00:00,105.0,3.5,-6.0,1015.6,0.2,0.0,0.9238795325112867,-0.3826834323650897,4.663439094112067
2013-12-04 21:00:00,132.0,3.3,-5.6,1016.1,1.2,0.0,0.7071067811865476,0.7071067811865476,4.890349128221754
2013-12-04 22:00:00,129.0,3.7,-6.3,1016.3,0.7,0.0,0.7071067811865476,0.7071067811865476,4.867534450455582
2013-12-04 23:00:00,112.0,4.1,-6.8,1016.9,1.4,0.0,1.0,6.123233995736766e-17,4.727387818712341
2013-12-05 00:00:00,93.0,4.8,-6.4,1017.1,0.7,0.0,0.0,1.0,4.543294782270004
2013-12-05 01:00:00,108.0,3.8,-6.2,1017.5,0.9,0.0,0.7071067811865476,0.7071067811865476,4.6913478822291435
2013-12-05 02:00:00,164.0,2.7,-5.9,1018.1,0.5,0.0,1.0,6.123233995736766e-17,5.10594547390058
2013-12-05 03:00:00,141.0,5.5,-8.1,1018.6,1.8,0.0,0.7071067811865476,0.7071067811865476,4.955827057601261
2013-12-05 04:00:00,106.0,5.5,-9.1,1019.2,1.6,0.0,0.0,1.0,4.672828834461906
2013-12-05 05:00:00,30.0,4.3,-9.1,1020.0,1.9,0.0,0.0,1.0,3.4339872044851463
2013-12-05 06:00:00,21.0,5.5,-9.9,1020.8,3.3,0.0,0.0,1.0,3.091042453358316
2013-12-05 07:00:00,17.0,5.3,-12.2,1022.1,3.0,0.0,0.0,1.0,2.8903717578961645
2013-12-05 08:00:00,26.0,6.5,-13.2,1022.8,2.4,0.0,0.0,1.0,3.295836866004329
2013-12-05 09:00:00,23.0,7.1,-12.2,1022.9,3.8,0.0,0.9238795325112867,0.38268343236508984,3.1780538303479458
2013-12-05 10:00:00,14.0,7.9,-13.7,1022.5,3.2,0.0,-0.38268343236508956,0.9238795325112868,2.70805020110221
2013-12-05 11:00:00,5.0,8.6,-14.4,1021.4,2.9,0.0,-0.38268343236508956,0.9238795325112868,1.791759469228055
2013-12-05 12:00:00,11.0,9.7,-14.2,1020.4,3.5,0.0,0.0,1.0,2.4849066497880004
2013-12-05 13:00:00,8.0,9.8,-14.2,1019.7,2.7,0.0,0.0,1.0,2.1972245773362196
2013-12-05 14:00:00,3.0,10.5,-15.1,1019.4,2.7,0.0,-0.7071067811865477,0.7071067811865474,1.3862943611198906
2013-12-05 15:00:00,11.0,10.0,-15.5,1019.1,3.2,0.0,-0.7071067811865477,0.7071067811865474,2.4849066497880004
2013-12-05 16:00:00,9.0,8.4,-14.6,1019.0,1.5,0.0,1.0,6.123233995736766e-17,2.302585092994046
2013-12-05 17:00:00,15.0,4.9,-12.6,1018.9,0.8,0.0,1.0,6.123233995736766e-17,2.772588722239781
2013-12-05 18:00:00,11.0,6.4,-12.7,1018.9,0.9,0.0,-0.38268343236508967,-0.9238795325112868,2.4849066497880004
2013-12-05 19:00:00,30.0,4.6,-12.4,1018.8,1.1,0.0,-0.7071067811865475,-0.7071067811865477,3.4339872044851463
2013-12-05 20:00:00,47.0,7.2,-9.7,1018.5,2.2,0.0,-0.9238795325112868,-0.3826834323650895,3.871201010907891
2013-12-05 21:00:00,49.0,6.7,-9.3,1018.2,3.2,0.0,-0.7071067811865475,-0.7071067811865477,3.912023005428146
2013-12-05 22:00:00,62.0,5.9,-9.6,1018.2,2.4,0.0,-0.9238795325112868,-0.3826834323650895,4.143134726391533
2013-12-05 23:00:00,68.0,6.1,-9.8,1017.8,2.6,0.0,-0.9238795325112868,-0.3826834323650895,4.23410650459726
2013-12-06 00:00:00,80.0,5.3,-9.7,1017.4,1.7,0.0,-0.9238795325112868,-0.3826834323650895,4.394449154672439
2013-12-06 01:00:00,84.0,4.5,-9.3,1017.2,2.9,0.0,-0.9238795325112868,-0.3826834323650895,4.442651256490317
2013-12-06 02:00:00,105.0,2.6,-9.0,1017.0,1.5,0.0,-0.7071067811865475,-0.7071067811865477,4.663439094112067
2013-12-06 03:00:00,126.0,-0.2,-9.4,1016.7,0.6,0.0,1.0,6.123233995736766e-17,4.844187086458591
2013-12-06 04:00:00,131.0,-0.6,-10.0,1016.5,0.7,0.0,0.7071067811865476,0.7071067811865476,4.882801922586371
2013-12-06 05:00:00,143.0,-1.7,-9.8,1016.1,1.1,0.0,0.9238795325112867,-0.3826834323650897,4.969813299576001
2013-12-06 06:00:00,166.0,-1.5,-10.3,1016.7,1.2,0.0,1.0,6.123233995736766e-17,5.117993812416755
2013-12-06 07:00:00,163.0,-2.1,-9.7,1017.1,1.3,0.0,0.9238795325112867,0.38268343236508984,5.099866427824199
2013-12-06 08:00:00,161.0,0.4,-9.6,1017.4,1.4,0.0,0.9238795325112867,0.38268343236508984,5.087596335232384
2013-12-06 09:00:00,129.0,3.7,-9.3,1017.1,1.1,0.0,0.7071067811865476,0.7071067811865476,4.867534450455582
2013-12-06 10:00:00,131.0,5.4,-10.0,1016.3,0.8,0.0,-0.9238795325112868,-0.3826834323650895,4.882801922586371
2013-12-06 11:00:00,125.0,7.7,-10.2,1014.8,0.9,0.0,-0.7071067811865475,-0.7071067811865477,4.836281906951478
2013-12-06 12:00:00,122.0,9.8,-9.3,1013.8,1.8,0.0,-1.0,-1.8369701987210297e-16,4.812184355372417
2013-12-06 13:00:00,123.0,10.8,-9.5,1013.4,0.6,0.0,0.9238795325112867,-0.3826834323650897,4.820281565605037
2013-12-06 14:00:00,91.0,10.6,-6.7,1013.0,2.5,0.0,1.2246467991473532e-16,-1.0,4.5217885770490405
2013-12-06 15:00:00,188.0,9.7,-7.1,1013.6,2.0,0.0,-0.38268343236508967,-0.9238795325112868,5.241747015059643
2013-12-06 16:00:00,240.0,7.7,-7.2,1014.0,1.4,0.0,1.2246467991473532e-16,-1.0,5.484796933490655
2013-12-06 17:00:00,203.0,4.0,-6.9,1014.2,1.0,0.0,-0.38268343236508967,-0.9238795325112868,5.318119993844216
2013-12-06 18:00:00,113.0,3.9,-5.9,1014.7,0.7,0.0,1.0,6.123233995736766e-17,4.736198448394496
2013-12-06 19:00:00,118.0,1.4,-5.7,1015.1,0.0,0.0,1.0,6.123233995736766e-17,4.77912349311153
2013-12-06 20:00:00,127.0,0.6,-5.4,1015.6,0.1,0.0,0.9238795325112867,0.38268343236508984,4.852030263919617
2013-12-06 21:00:00,134.0,0.1,-5.1,1015.7,1.0,0.0,-0.38268343236508956,0.9238795325112868,4.90527477843843
2013-12-06 22:00:00,182.0,-0.5,-4.9,1015.8,0.6,0.0,0.7071067811865476,0.7071067811865476,5.209486152841421
2013-12-06 23:00:00,254.0,-0.9,-4.1,1015.8,1.2,0.0,0.3826834323650898,0.9238795325112867,5.541263545158426
2013-12-07 00:00:00,267.0,-1.1,-3.6,1015.6,0.9,0.0,0.9238795325112867,0.38268343236508984,5.5909869805108565
2013-12-07 01:00:00,325.0,-1.0,-3.4,1016.1,1.4,0.0,0.7071067811865476,0.7071067811865476,5.786897381366708
2013-12-07 02:00:00,363.0,-2.2,-4.1,1016.3,0.7,0.0,0.3826834323650898,0.9238795325112867,5.8971538676367405
2013-12-07 03:00:00,378.0,-2.6,-4.3,1016.1,0.0,0.0,0.3826834323650898,0.9238795325112867,5.937536205082426
2013-12-07 04:00:00,325.0,-3.1,-4.8,1015.9,0.6,0.0,1.0,6.123233995736766e-17,5.786897381366708
2013-12-07 05:00:00,273.0,-2.3,-5.8,1016.2,0.5,0.0,1.0,6.123233995736766e-17,5.6131281063880705
2013-12-07 06:00:00,261.0,-3.0,-5.8,1016.5,0.9,0.0,0.7071067811865476,0.7071067811865476,5.568344503761097
2013-12-07 07:00:00,208.0,-3.4,-5.7,1017.3,0.6,0.0,0.7071067811865476,-0.7071067811865475,5.342334251964811
